state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric,activity_ratio,bio_share,demo_share,z_score_activity,iqr_flag_activity,anomaly_score
kerala,kozhikode,673028,kerala_kozhikode_673028,20.0,433.0,1120.0,31.06,0.7165706973768394,0.2770313499680102,0.04900336408153053,0,0.041413310304231614
kerala,kozhikode,673029,kerala_kozhikode_673029,4.0,227.0,455.0,13.64,0.6575144508670521,0.32803468208092484,-0.45779040630541884,0,0.07966484090030264
kerala,kozhikode,673032,kerala_kozhikode_673032,1.0,58.0,221.0,5.58,0.7647058823529411,0.20069204152249134,-0.6922770761859477,0,0.1433523732380767
kerala,kozhikode,673101,kerala_kozhikode_673101,5.0,69.0,247.0,6.32,0.7576687116564417,0.2116564417177914,-0.6707485233681324,0,0.13576956877659446
kerala,kozhikode,673102,kerala_kozhikode_673102,13.0,449.0,806.0,25.1,0.6371541501976284,0.3549407114624506,-0.12438876401871156,0,0.05116266668018115
kerala,kozhikode,673103,kerala_kozhikode_673103,14.0,432.0,862.0,25.88,0.661042944785276,0.3312883435582822,-0.10169650564317657,0,0.0459916028412423
kerala,kozhikode,673104,kerala_kozhikode_673104,35.0,1513.0,2254.0,75.34,0.5967699232194864,0.40058247286205984,1.3372254164772894,0,0.17933465457399891
kerala,kozhikode,673105,kerala_kozhikode_673105,21.0,811.0,1502.0,46.26,0.6465777012483858,0.34911752044769695,0.491211476015034,0,0.08792939848464054
kerala,kozhikode,673106,kerala_kozhikode_673106,12.0,768.0,946.0,34.28,0.548723897911833,0.44547563805104406,0.14268166147797015,0,0.07464733777942667
kerala,kozhikode,673301,kerala_kozhikode_673301,21.0,279.0,1243.0,30.44,0.8113577023498695,0.1821148825065274,0.030965927936874544,0,0.09425393921593378
kerala,kozhikode,673302,kerala_kozhikode_673302,5.0,96.0,328.0,8.48,0.7557603686635944,0.22119815668202766,-0.607908423251266,0,0.12571097808275022
kerala,kozhikode,673303,kerala_kozhikode_673303,23.0,577.0,1382.0,39.18,0.7018791264601321,0.2930421533773489,0.28523559229863904,0,0.06015111879271285
kerala,kozhikode,673304,kerala_kozhikode_673304,16.0,417.0,711.0,22.56,0.624780316344464,0.3664323374340949,-0.1982840669339155,0,0.059789005893334725
kerala,kozhikode,673305,kerala_kozhikode_673305,9.0,259.0,584.0,16.86,0.6846424384525205,0.30363423212192264,-0.3641121089089793,0,0.06786354726410757
kerala,kozhikode,673306,kerala_kozhikode_673306,17.0,255.0,812.0,21.34,0.7539461467038069,0.23676880222841226,-0.23377708644436773,0,0.08243147437360532
kerala,kozhikode,673307,kerala_kozhikode_673307,22.0,625.0,1497.0,42.44,0.7021575984990619,0.29315196998123827,0.3800775952527983,0,0.06973661363819264
kerala,kozhikode,673308,kerala_kozhikode_673308,17.0,369.0,814.0,23.66,0.6823134953897737,0.30930427493713325,-0.16628216409662244,0,0.049542521649044186
kerala,kozhikode,673309,kerala_kozhikode_673309,10.0,305.0,549.0,17.08,0.6354166666666666,0.35300925925925924,-0.35771172834152076,0,0.07342615967143402
kerala,kozhikode,673310,kerala_kozhikode_673310,0.0,1.0,3.0,0.08,0.21428571428571427,0.07142857142857142,-0.8522865903724128,0,0.24124305921880965
kerala,kozhikode,673315,kerala_kozhikode_673315,20.0,348.0,1597.0,38.9,0.8168797953964194,0.17800511508951405,0.2770896533946008,0,0.12155214411155266
kerala,kozhikode,673317,kerala_kozhikode_673317,14.0,224.0,872.0,21.92,0.7884267631103075,0.20253164556962025,-0.21690335585743137,0,0.10052022116639252
kerala,kozhikode,673323,kerala_kozhikode_673323,4.0,115.0,124.0,4.78,0.4979919678714859,0.46184738955823296,-0.7155511873403426,0,0.14911424129713344
kerala,kozhikode,673328,kerala_kozhikode_673328,9.0,117.0,462.0,11.58,0.7843803056027164,0.19864176570458403,-0.5177212425279857,0,0.13105270284759554
kerala,kozhikode,673501,kerala_kozhikode_673501,12.0,198.0,542.0,14.8,0.7226666666666667,0.264,-0.4240429451315462,0,0.0848593645079507
kerala,kozhikode,673502,kerala_kozhikode_673502,9.0,209.0,783.0,19.84,0.781437125748503,0.2085828343313373,-0.27741604485885824,0,0.10287424188736513
kerala,kozhikode,673503,kerala_kozhikode_673503,12.0,394.0,933.0,26.54,0.6978309648466716,0.29468960359012714,-0.08249536394080076,0,0.03954147876346688
kerala,kozhikode,673504,kerala_kozhikode_673504,19.0,347.0,922.0,25.38,0.7208756841282252,0.27130570758405004,-0.1162428251146734,0,0.05111491607571094
kerala,kozhikode,673505,kerala_kozhikode_673505,14.0,405.0,534.0,18.78,0.5626975763962065,0.4267650158061117,-0.30825424213843144,0,0.08149530662942978
kerala,kozhikode,673506,kerala_kozhikode_673506,59.0,1524.0,1948.0,58.847457627118644,0.55944859276278,0.43767949454336585,0.8574138359710284,0,0.14096933802047257
kerala,kozhikode,673507,kerala_kozhikode_673507,51.0,1268.0,2706.0,77.92156862745098,0.6792168674698795,0.31827309236947793,1.4123300604622804,0,0.17659229116241398
kerala,kozhikode,673508,kerala_kozhikode_673508,35.0,1556.0,1781.0,66.74,0.5321183149088736,0.4648939348670451,1.0870287215675438,0,0.17963295339883323
kerala,kozhikode,673509,kerala_kozhikode_673509,20.0,401.0,827.0,24.56,0.6680129240710824,0.32390953150242324,-0.14009878904792822,0,0.04881770428538071
kerala,kozhikode,673513,kerala_kozhikode_673513,21.0,894.0,1038.0,38.64,0.5345005149330587,0.4603501544799176,0.26952556726942245,0,0.09575285860067889
kerala,kozhikode,673517,kerala_kozhikode_673517,18.0,227.0,749.0,19.52,0.7596348884381339,0.2302231237322515,-0.2867256893206162,0,0.09130348981003024
kerala,kozhikode,673521,kerala_kozhikode_673521,21.0,576.0,1224.0,36.0,0.6762430939226519,0.318232044198895,0.19272100045991922,0,0.05394629921788398
kerala,kozhikode,673522,kerala_kozhikode_673522,14.0,703.0,1112.0,36.3,0.6093150684931506,0.3852054794520548,0.20144879214281722,0,0.06319707842167399
kerala,kozhikode,673523,kerala_kozhikode_673523,12.0,604.0,1176.0,35.6,0.6569832402234637,0.33743016759776534,0.18108394488272178,0,0.05516731257591297
kerala,kozhikode,673524,kerala_kozhikode_673524,34.0,646.0,2619.0,65.3,0.7996946564885496,0.19725190839694656,1.045135321489633,0,0.1877351978239713
kerala,kozhikode,673525,kerala_kozhikode_673525,44.0,1084.0,2588.0,73.44,0.7028788701792504,0.29440521455730584,1.2819494024856013,0,0.16052570531349925
kerala,kozhikode,673526,kerala_kozhikode_673526,12.0,109.0,422.0,10.62,0.7800369685767098,0.20147874306839186,-0.5456501759132597,0,0.13187170525328368
kerala,kozhikode,673527,kerala_kozhikode_673527,9.0,340.0,807.0,22.94,0.6974935177182369,0.2938634399308557,-0.18722886413557785,0,0.04964916806448248
kerala,kozhikode,673528,kerala_kozhikode_673528,14.0,329.0,915.0,24.88,0.7296650717703349,0.2623604465709729,-0.13078914458617022,0,0.05768702186844946
kerala,kozhikode,673529,kerala_kozhikode_673529,28.0,544.0,1052.0,31.92,0.6550435865504358,0.33872976338729766,0.07402303357250516,0,0.04447923735882624
kerala,kozhikode,673541,kerala_kozhikode_673541,25.0,634.0,1245.0,37.58,0.6590788777130757,0.33562731604023294,0.23868736998984913,0,0.06076843859023667
kerala,kozhikode,673542,kerala_kozhikode_673542,45.0,1472.0,2458.0,78.6,0.6238578680203045,0.37360406091370557,1.4320674194314484,0,0.18547283668823888
kerala,kozhikode,673570,kerala_kozhikode_673570,1.0,3.0,1.0,0.08,0.07142857142857142,0.21428571428571427,-0.8522865903724128,0,0.22339428005936895
kerala,kozhikode,673571,kerala_kozhikode_673571,68.0,1013.0,3857.0,71.61764705882354,0.7903688524590164,0.20758196721311475,1.228932346341252,0,0.20039110070957475
kerala,kozhikode,673572,kerala_kozhikode_673572,67.0,2127.0,4523.0,99.25373134328358,0.6791291291291291,0.3193693693693694,2.0329389682271892,0,0.23901761632923998
kerala,kozhikode,673573,kerala_kozhikode_673573,71.0,1710.0,3028.0,66.73239436619718,0.6377422072451558,0.36015164279696715,1.0868074536093861,0,0.1493634901147332
kerala,kozhikode,673574,kerala_kozhikode_673574,39.0,879.0,2441.0,66.4,0.733033033033033,0.263963963963964,1.0771372243269264,0,0.15251943346171457
kerala,kozhikode,673580,kerala_kozhikode_673580,27.0,381.0,954.0,26.7,0.7092936802973978,0.283271375464684,-0.07784054170992177,0,0.04046878137181712
kerala,kozhikode,673582,kerala_kozhikode_673582,37.0,811.0,1678.0,49.78,0.671468587434974,0.32452981192476993,0.5936175650943718,0,0.0951663614670641
kerala,kozhikode,673585,kerala_kozhikode_673585,47.0,503.0,2015.0,50.36,0.7970727848101266,0.19897151898734178,0.610491295681308,0,0.14307677469705865
kerala,kozhikode,673586,kerala_kozhikode_673586,55.0,666.0,3268.0,71.52727272727273,0.8286004056795132,0.16886409736308317,1.22630311854373,0,0.22232067575299397
kerala,kozhikode,673601,kerala_kozhikode_673601,26.0,491.0,1540.0,40.62,0.7545320921117099,0.24056834884860362,0.3271289923765498,0,0.0905671544006193
kerala,kozhikode,673602,kerala_kozhikode_673602,47.0,943.0,3678.0,92.42,0.7942129129777585,0.20362772619304687,1.834127689623621,0,0.26316349819754137
kerala,kozhikode,673603,kerala_kozhikode_673603,16.0,280.0,1081.0,27.22,0.788475565280817,0.20423048869438365,-0.06271236945956508,0,0.08451671940472541
kerala,kozhikode,673604,kerala_kozhikode_673604,11.0,382.0,850.0,24.64,0.6843800322061192,0.3075684380032206,-0.13777137793248867,0,0.046549150483153695
kerala,kozhikode,673611,kerala_kozhikode_673611,31.0,878.0,2087.0,59.3,0.7015126050420168,0.29512605042016804,0.8705794878316713,0,0.11933320720163404
kerala,kozhikode,673612,kerala_kozhikode_673612,31.0,697.0,4869.0,111.32,0.8732065997130559,0.125,2.383978565646201,1,0.5635220908148122
kerala,kozhikode,673613,kerala_kozhikode_673613,22.0,322.0,1079.0,28.02,0.7647058823529411,0.22820694542877393,-0.03943825830517014,0,0.06842507869972364
kerala,kozhikode,673614,kerala_kozhikode_673614,38.0,1255.0,2505.0,75.2,0.6644562334217506,0.3328912466843501,1.3331524470252705,0,0.17046880865922395
kerala,kozhikode,673615,kerala_kozhikode_673615,2.0,38.0,36.0,1.48,0.42857142857142855,0.4523809523809524,-0.8115568958522217,0,0.17105399926541187
kerala,kozhikode,673616,kerala_kozhikode_673616,17.0,484.0,1014.0,29.96,0.6724137931034483,0.3209549071618037,0.017001461244237577,0,0.03646499980215947
kerala,kozhikode,673620,kerala_kozhikode_673620,36.0,904.0,1988.0,57.84,0.6850447966919366,0.31150930392832527,0.8281042349749007,0,0.11711355908942311
kerala,kozhikode,673631,kerala_kozhikode_673631,39.0,1085.0,2955.0,80.8,0.7296296296296296,0.2679012345679012,1.4960712251060346,0,0.1922653031572282
kerala,kozhikode,673632,kerala_kozhikode_673632,10.0,206.0,753.0,19.18,0.7770897832817337,0.21259029927760578,-0.29661718656123404,0,0.10240932971533656
kerala,kozhikode,673633,kerala_kozhikode_673633,12.0,150.0,949.0,21.98,0.8557258791704238,0.13525698827772767,-0.2151577975208518,0,0.1391025793165272
kerala,kozhikode,673639,kerala_kozhikode_673639,4.0,32.0,9.0,0.82,0.17647058823529413,0.6274509803921569,-0.8307580375545974,0,0.2911909465811152
kerala,kozhikode,673655,kerala_kozhikode_673655,15.0,430.0,1023.0,29.06,0.6992481203007519,0.2939166097060834,-0.009181913804456772,0,0.03225883778159842
kerala,kozhikode,673661,kerala_kozhikode_673661,35.0,824.0,1934.0,55.16,0.6986994219653179,0.2976878612716763,0.7501359626076775,0,0.10755223702444781
kerala,malappuram,673314,kerala_malappuram_673314,17.0,293.0,982.0,25.5,0.7642023346303501,0.22801556420233463,-0.11275170844151414,0,0.07570992970666275
kerala,malappuram,673632,kerala_malappuram_673632,8.0,114.0,493.0,12.14,0.7990275526742301,0.1847649918962723,-0.5014293647199093,0,0.13759055439101586
kerala,malappuram,673633,kerala_malappuram_673633,14.0,499.0,1253.0,35.04,0.7111237230419978,0.2832009080590238,0.16479206707464528,0,0.049601375760186854
kerala,malappuram,673634,kerala_malappuram_673634,44.0,970.0,2083.0,61.06,0.6800522363695723,0.31668299053215804,0.9217825323713402,0,0.12716864764373215
kerala,malappuram,673635,kerala_malappuram_673635,2.0,53.0,254.0,6.14,0.8012618296529969,0.167192429022082,-0.6759851983778712,0,0.16170887742039936
kerala,malappuram,673636,kerala_malappuram_673636,31.0,1089.0,1794.0,57.66,0.6201175250604909,0.376425855513308,0.8228675599651616,0,0.1246982421601841
kerala,malappuram,673637,kerala_malappuram_673637,62.0,1274.0,2127.0,54.854838709677416,0.623570800351803,0.3734975080621519,0.7412580153689446,0,0.1162898069681359
kerala,malappuram,673638,kerala_malappuram_673638,139.0,2493.0,5966.0,60.856115107913666,0.7044515291061518,0.29436769394261425,0.9158509828199413,0,0.12425740772850596
kerala,malappuram,673639,kerala_malappuram_673639,144.0,2350.0,6950.0,64.58333333333333,0.7465091299677766,0.25241675617615467,1.024285596913821,0,0.15432070561727412
kerala,malappuram,673640,kerala_malappuram_673640,15.0,323.0,1030.0,27.06,0.7556859867938371,0.23697725605282466,-0.06736719169044408,0,0.06610982640634272
kerala,malappuram,673641,kerala_malappuram_673641,90.0,1549.0,4679.0,69.2,0.7500801538954793,0.24831676819493428,1.1585966133673085,0,0.16999417159140917
kerala,malappuram,673642,kerala_malappuram_673642,59.0,995.0,2175.0,53.728813559322035,0.6839622641509434,0.3128930817610063,0.7084989722289253,0,0.10539386633653253
kerala,malappuram,673645,kerala_malappuram_673645,51.0,805.0,2499.0,64.7843137254902,0.7540736270368135,0.24290887145443574,1.0301326468974619,0,0.1599438130391606
kerala,malappuram,673647,kerala_malappuram_673647,10.0,100.0,371.0,9.42,0.7713097713097713,0.2079002079002079,-0.5805613426448522,0,0.13114391348095372
kerala,malappuram,676101,kerala_malappuram_676101,31.0,683.0,1074.0,35.14,0.6078098471986417,0.38653084323712505,0.16770133096894468,0,0.059947360452086915
kerala,malappuram,676102,kerala_malappuram_676102,66.0,2011.0,2738.0,71.95454545454545,0.5753309518806472,0.42256776633746584,1.2387336097284636,0,0.17235556492150833
kerala,malappuram,676103,kerala_malappuram_676103,41.0,874.0,1093.0,39.34,0.5528578654527061,0.4420839656044512,0.28989041452951814,0,0.08724713364353603
kerala,malappuram,676104,kerala_malappuram_676104,3.0,30.0,34.0,1.28,0.4594594594594595,0.40540540540540543,-0.8173754236408204,0,0.1482054512485289
kerala,malappuram,676105,kerala_malappuram_676105,15.0,207.0,432.0,12.78,0.6656394453004623,0.3189522342064715,-0.48281007579639346,0,0.0808160913229862
kerala,malappuram,676106,kerala_malappuram_676106,46.0,662.0,1616.0,45.56,0.7062937062937062,0.2893356643356643,0.4708466287549386,0,0.07840882979818153
kerala,malappuram,676107,kerala_malappuram_676107,6.0,145.0,273.0,8.36,0.6378504672897196,0.338785046728972,-0.6113995399244253,0,0.09435855929099922
kerala,malappuram,676108,kerala_malappuram_676108,26.0,341.0,860.0,24.02,0.7101568951279934,0.2815854665565648,-0.15580881407714475,0,0.04905117318247222
kerala,malappuram,676109,kerala_malappuram_676109,19.0,397.0,812.0,24.18,0.6661197703035275,0.32567678424938473,-0.15115399184626577,0,0.05011563220938492
kerala,malappuram,676121,kerala_malappuram_676121,31.0,285.0,1526.0,36.22,0.8380010982976387,0.15650741350906094,0.19912138102737778,0,0.12605348258491436
kerala,malappuram,676122,kerala_malappuram_676122,50.0,1690.0,2549.0,84.78,0.5999058602024006,0.39774064485761357,1.6118599280991495,0,0.20650937640916672
kerala,malappuram,676123,kerala_malappuram_676123,94.0,2179.0,4595.0,72.06382978723404,0.6773290094339622,0.3211969339622642,1.2419129793614987,0,0.16014954589198035
kerala,malappuram,676301,kerala_malappuram_676301,75.0,1507.0,2265.0,50.29333333333334,0.5988894764674775,0.39846641988365944,0.6085517864184419,0,0.10620369827634962
kerala,malappuram,676302,kerala_malappuram_676302,71.0,1859.0,2866.0,66.54929577464789,0.6052798310454065,0.39260823653643084,1.0814806323944717,0,0.1528846778452845
kerala,malappuram,676303,kerala_malappuram_676303,42.0,1444.0,1994.0,68.76,0.5783062645011601,0.41879350348027844,1.1457958522323912,0,0.16241003352044625
kerala,malappuram,676304,kerala_malappuram_676304,98.0,1934.0,4866.0,69.38775510204081,0.7145374449339207,0.2839941262848752,1.1640589047606866,0,0.15001997725074628
kerala,malappuram,676305,kerala_malappuram_676305,39.0,1337.0,2248.0,71.7,0.6253129346314326,0.37190542420027817,1.2313282107247925,0,0.1651317513252356
kerala,malappuram,676306,kerala_malappuram_676306,82.0,2544.0,4178.0,81.97560975609755,0.6206179441473559,0.3778966131907308,1.5302728152780418,0,0.19606710186381582
kerala,malappuram,676307,kerala_malappuram_676307,76.0,1622.0,2516.0,54.44736842105263,0.6065573770491803,0.3910318225650916,0.7294036293819863,0,0.1174126119603448
kerala,malappuram,676309,kerala_malappuram_676309,12.0,325.0,769.0,21.88,0.6965579710144928,0.29438405797101447,-0.2180670614151512,0,0.052704452322410916
kerala,malappuram,676311,kerala_malappuram_676311,34.0,534.0,1445.0,39.58,0.7264957264957265,0.2684766214177979,0.29687264787583645,0,0.07143696934730868
kerala,malappuram,676312,kerala_malappuram_676312,8.0,167.0,505.0,13.44,0.7404692082111437,0.24486803519061584,-0.4636089340940176,0,0.09953647930543749
kerala,malappuram,676317,kerala_malappuram_676317,43.0,1110.0,2156.0,65.32,0.6581196581196581,0.33882783882783885,1.0457171742684928,0,0.14237679637505296
kerala,malappuram,676319,kerala_malappuram_676319,29.0,487.0,1235.0,34.44,0.7130484988452656,0.28117782909930716,0.14733648370884905,0,0.0489989757278297
kerala,malappuram,676320,kerala_malappuram_676320,37.0,920.0,1449.0,47.38,0.6090794451450189,0.38671710802858345,0.523795231631187,0,0.09590837530720239
kerala,malappuram,676501,kerala_malappuram_676501,38.0,974.0,2386.0,67.2,0.7080118694362018,0.2890207715133531,1.1004113354813212,0,0.1416424483018912
kerala,malappuram,676502,kerala_malappuram_676502,11.0,588.0,639.0,24.54,0.5165723524656427,0.47534357316087306,-0.14068064182678808,0,0.09216673824172827
kerala,malappuram,676503,kerala_malappuram_676503,92.0,1558.0,4286.0,63.52173913043478,0.7321489579774513,0.26614280833618037,0.9934010200649183,0,0.14318277985644096
kerala,malappuram,676504,kerala_malappuram_676504,32.0,455.0,1870.0,46.5,0.8008565310492506,0.1948608137044968,0.49819370936135254,0,0.13414111358705166
kerala,malappuram,676505,kerala_malappuram_676505,0.0,68.0,422.0,9.8,0.844,0.136,-0.5695061398465144,0,0.1716323699443515
kerala,malappuram,676506,kerala_malappuram_676506,28.0,439.0,1852.0,45.82,0.8048674489352455,0.19078661451542808,0.4784107148801169,0,0.13449535289343462
kerala,malappuram,676507,kerala_malappuram_676507,33.0,710.0,1867.0,51.54,0.7216853498260534,0.2744491689215307,0.6448206096340405,0,0.10305358593579957
kerala,malappuram,676508,kerala_malappuram_676508,63.0,1445.0,2716.0,66.04761904761905,0.6511627906976745,0.34643970270918245,1.066885532508919,0,0.145592396233567
kerala,malappuram,676509,kerala_malappuram_676509,36.0,388.0,1671.0,41.18,0.8076365393910101,0.1875302078298695,0.3434208701846263,0,0.12276220811515384
kerala,malappuram,676510,kerala_malappuram_676510,26.0,470.0,1380.0,37.0,0.7419354838709677,0.25268817204301075,0.22181363940291288,0,0.07294685243972097
kerala,malappuram,676517,kerala_malappuram_676517,58.0,717.0,1864.0,44.5,0.7194133539174065,0.27672713238131996,0.4400084314753653,0,0.08126156661415107
kerala,malappuram,676519,kerala_malappuram_676519,61.0,637.0,3230.0,63.39344262295082,0.8331183905081249,0.16430229558937323,0.9896685360950406,0,0.20127501396803354
kerala,malappuram,676521,kerala_malappuram_676521,60.0,1471.0,2278.0,62.483333333333334,0.6060122372971535,0.3913274807129556,0.9631910551335343,0,0.14077202687384768
kerala,malappuram,676522,kerala_malappuram_676522,4.0,199.0,242.0,8.82,0.5365853658536586,0.44124168514412415,-0.5980169260106483,0,0.12143465219316991
kerala,malappuram,676523,kerala_malappuram_676523,40.0,709.0,1578.0,45.74,0.6869830213321724,0.3086634740966478,0.47608330376467745,0,0.08135120425123461
kerala,malappuram,676525,kerala_malappuram_676525,53.0,1033.0,1989.0,57.0188679245283,0.6560026385224275,0.3406992084432718,0.8042153359786914,0,0.1184050207434831
kerala,malappuram,676528,kerala_malappuram_676528,37.0,837.0,2605.0,68.84,0.7546349942062572,0.24246813441483198,1.1481232633478307,0,0.17202395374466417
kerala,malappuram,676541,kerala_malappuram_676541,37.0,827.0,1496.0,46.46,0.6412344620660094,0.35447921131590227,0.4970300038036328,0,0.08918531027626292
kerala,malappuram,676542,kerala_malappuram_676542,14.0,847.0,1144.0,39.82,0.5717141429285357,0.42328835582208896,0.303854881222155,0,0.07830451557538355
kerala,malappuram,676551,kerala_malappuram_676551,83.0,1423.0,3824.0,63.21686746987952,0.727411070953015,0.27068670344302836,0.9845314989204331,0,0.13963471086827456
kerala,malappuram,676552,kerala_malappuram_676552,126.0,2069.0,4497.0,52.111111111111114,0.6838503649635036,0.3146289537712895,0.6614357389859281,0,0.10127069321866666
kerala,malappuram,676553,kerala_malappuram_676553,46.0,893.0,2352.0,64.9,0.7225806451612903,0.27434715821812594,1.0334982659124359,0,0.1421590274926157
kerala,malappuram,676561,kerala_malappuram_676561,29.0,287.0,1075.0,27.24,0.7835276967930029,0.20918367346938777,-0.062130516680705225,0,0.08160661073872907
kerala,malappuram,676562,kerala_malappuram_676562,21.0,411.0,700.0,22.22,0.6244424620874219,0.3666369313113292,-0.20817556417453334,0,0.06077366257380083
kerala,malappuram,679321,kerala_malappuram_679321,67.0,1422.0,3235.0,69.50746268656717,0.6931647739447182,0.30469252196271696,1.1675415142960497,0,0.15049950863029438
kerala,malappuram,679322,kerala_malappuram_679322,77.0,1172.0,2818.0,51.81818181818182,0.7045,0.293,0.6529136528309097,0,0.09749525792792572
kerala,malappuram,679323,kerala_malappuram_679323,32.0,470.0,1203.0,33.46,0.714795008912656,0.27926322043969104,0.11882569754471536,0,0.04721283306225261
kerala,malappuram,679324,kerala_malappuram_679324,48.0,937.0,2473.0,68.2,0.7230994152046784,0.2739766081871345,1.1295039744243147,0,0.15200647101177212
kerala,malappuram,679325,kerala_malappuram_679325,350.0,1491.0,3017.0,12.88,0.6677733510402833,0.3300132802124834,-0.47990081190209405,0,0.08488311317014911
kerala,malappuram,679326,kerala_malappuram_679326,49.0,1034.0,1615.0,52.98,0.6073711921775103,0.3888679954870252,0.6867140097119513,0,0.11256881908814903
kerala,malappuram,679327,kerala_malappuram_679327,42.0,838.0,1406.0,44.88,0.6237799467613132,0.3717834960070985,0.45106363427370294,0,0.08671681307971893
kerala,malappuram,679328,kerala_malappuram_679328,43.0,1629.0,1860.0,69.78,0.5315804515575879,0.4655615890254358,1.1754703439542447,0,0.1888324235131656
kerala,malappuram,679329,kerala_malappuram_679329,21.0,683.0,1935.0,52.36,0.7363013698630136,0.2598934550989346,0.6686765735672954,0,0.1138371333960446
kerala,malappuram,679330,kerala_malappuram_679330,49.0,804.0,1896.0,54.0,0.6996309963099631,0.2966789667896679,0.716388501433805,0,0.10403399952234751
kerala,malappuram,679331,kerala_malappuram_679331,45.0,1712.0,2230.0,78.84,0.5642712550607287,0.4331983805668016,1.4390496527777672,0,0.19647468627466513
kerala,malappuram,679332,kerala_malappuram_679332,48.0,1131.0,1850.0,59.62,0.6185222333667669,0.3781344032096289,0.8798891322934292,0,0.13063941137641977
kerala,malappuram,679333,kerala_malappuram_679333,38.0,764.0,1496.0,45.2,0.6590308370044052,0.3365638766519824,0.4603732787354609,0,0.08325443984861301
kerala,malappuram,679334,kerala_malappuram_679334,50.0,1392.0,2514.0,78.12,0.6419816138917263,0.355464759959142,1.4181029527388118,0,0.18180653111631892
kerala,malappuram,679338,kerala_malappuram_679338,60.0,1065.0,3030.0,68.25,0.7381242387332522,0.25943970767356883,1.1309586063714645,0,0.1606354923772455
kerala,malappuram,679339,kerala_malappuram_679339,59.0,1645.0,2119.0,63.79661016949152,0.5614732379438262,0.4358770535241123,1.0013977439600819,0,0.15427937525901123
kerala,malappuram,679340,kerala_malappuram_679340,34.0,487.0,1073.0,31.2,0.6834394904458598,0.31019108280254776,0.05307633353354966,0,0.03878670151311127
kerala,malappuram,679341,kerala_malappuram_679341,18.0,276.0,174.0,9.0,0.3782608695652174,0.6,-0.5927802510009094,0,0.21226075143048384
kerala,malappuram,679357,kerala_malappuram_679357,50.0,755.0,1534.0,45.78,0.667246628969117,0.3284036537625054,0.47724700932239716,0,0.08393479574025589
kerala,malappuram,679571,kerala_malappuram_679571,56.0,751.0,2120.0,51.267857142857146,0.7358556056924679,0.26067337729954876,0.6369032557502688,0,0.11028591795843756
kerala,malappuram,679572,kerala_malappuram_679572,10.0,218.0,453.0,13.42,0.6651982378854625,0.3201174743024963,-0.46419078687287746,0,0.07926304621725218
kerala,malappuram,679573,kerala_malappuram_679573,26.0,734.0,1644.0,47.56,0.6884422110552764,0.3073701842546064,0.5290319066409259,0,0.08652189577839636
kerala,malappuram,679574,kerala_malappuram_679574,14.0,139.0,427.0,11.32,0.7413194444444444,0.24131944444444445,-0.5252853286531641,0,0.10713958816785162
kerala,malappuram,679575,kerala_malappuram_679575,19.0,334.0,822.0,23.12,0.7049742710120068,0.2864493996569468,-0.181992189125839,0,0.04879592184009472
kerala,malappuram,679576,kerala_malappuram_679576,54.0,606.0,2379.0,55.27777777777778,0.7943238731218698,0.2023372287145242,0.7535624289720746,0,0.15558429092960818
kerala,malappuram,679577,kerala_malappuram_679577,30.0,419.0,1586.0,40.1,0.7870967741935484,0.20794044665012407,0.31200082012619323,0,0.10783432986216743
kerala,malappuram,679578,kerala_malappuram_679578,11.0,387.0,913.0,26.0,0.6969465648854962,0.2954198473282443,-0.09820538897001731,0,0.04116895087084549
kerala,malappuram,679579,kerala_malappuram_679579,28.0,601.0,1082.0,33.66,0.6391021854695806,0.35499113998818665,0.12464422533331397,0,0.051645243261602886
kerala,malappuram,679580,kerala_malappuram_679580,16.0,323.0,492.0,16.3,0.5963636363636363,0.39151515151515154,-0.3804039867170557,0,0.08038296717410569
kerala,malappuram,679581,kerala_malappuram_679581,14.0,288.0,390.0,13.56,0.5668604651162791,0.4186046511627907,-0.46011781742085833,0,0.09288273251285722
kerala,malappuram,679582,kerala_malappuram_679582,25.0,437.0,905.0,26.84,0.6693786982248521,0.32322485207100593,-0.07376757225790265,0,0.04225265060928531
kerala,malappuram,679583,kerala_malappuram_679583,8.0,112.0,565.0,13.54,0.8224163027656477,0.16302765647743814,-0.46069967019971825,0,0.1464111332774974
kerala,malappuram,679584,kerala_malappuram_679584,25.0,586.0,782.0,27.36,0.5674891146589259,0.42525399129172714,-0.05863940000754596,0,0.054923564439377556
kerala,malappuram,679585,kerala_malappuram_679585,17.0,147.0,684.0,16.62,0.8133174791914387,0.17479191438763378,-0.37109434225529775,0,0.1312753360994297
kerala,malappuram,679586,kerala_malappuram_679586,22.0,280.0,1535.0,36.3,0.8410958904109589,0.15342465753424658,0.20144879214281722,0,0.12806466050534118
kerala,malappuram,679587,kerala_malappuram_679587,9.0,139.0,282.0,8.42,0.654292343387471,0.3225058004640371,-0.6096539815878458,0,0.09218672998943525
kerala,malappuram,679591,kerala_malappuram_679591,16.0,302.0,647.0,18.98,0.6746611053180396,0.3149113660062565,-0.30243571434983274,0,0.06339714182359507
kerala,palakkad,678001,kerala_palakkad_678001,13.0,449.0,1330.0,35.58,0.7434320849636669,0.2509782001117943,0.18050209210386184,0,0.0697525486512608
kerala,palakkad,678002,kerala_palakkad_678002,10.0,100.0,418.0,10.36,0.7916666666666666,0.1893939393939394,-0.553214262038438,0,0.13948653177078257
