state,district,pincode,region_key,demo_to_enrol_ratio,bio_to_enrol_ratio
kerala,alappuzha,689622,kerala_alappuzha_689622,10.25,78.0
kerala,alappuzha,689623,kerala_alappuzha_689623,5.9,45.7
kerala,alappuzha,689624,kerala_alappuzha_689624,4.9,34.8
kerala,alappuzha,689627,kerala_alappuzha_689627,1.6,7.7
kerala,alappuzha,690101,kerala_alappuzha_690101,9.1,56.5
kerala,alappuzha,690102,kerala_alappuzha_690102,5.1,27.1
kerala,alappuzha,690103,kerala_alappuzha_690103,9.9,72.5
kerala,alappuzha,690104,kerala_alappuzha_690104,8.3,37.5
kerala,alappuzha,690105,kerala_alappuzha_690105,9.666666666666666,42.5
kerala,alappuzha,690106,kerala_alappuzha_690106,8.736842105263158,41.578947368421055
kerala,alappuzha,690107,kerala_alappuzha_690107,16.272727272727273,57.45454545454545
kerala,alappuzha,690108,kerala_alappuzha_690108,4.4,13.8
kerala,alappuzha,690110,kerala_alappuzha_690110,11.0,44.0
kerala,alappuzha,690112,kerala_alappuzha_690112,0.0,0.1
kerala,alappuzha,690501,kerala_alappuzha_690501,25.90909090909091,76.45454545454545
kerala,alappuzha,690502,kerala_alappuzha_690502,19.783783783783782,38.62162162162162
kerala,alappuzha,690503,kerala_alappuzha_690503,41.27777777777778,63.05555555555556
kerala,alappuzha,690504,kerala_alappuzha_690504,30.384615384615383,72.46153846153847
kerala,alappuzha,690505,kerala_alappuzha_690505,21.4,94.4
kerala,alappuzha,690506,kerala_alappuzha_690506,11.9,85.3
kerala,alappuzha,690507,kerala_alappuzha_690507,10.0,51.5
kerala,alappuzha,690508,kerala_alappuzha_690508,15.846153846153847,48.23076923076923
kerala,alappuzha,690509,kerala_alappuzha_690509,8.090909090909092,46.0
kerala,alappuzha,690510,kerala_alappuzha_690510,5.4,28.0
kerala,alappuzha,690511,kerala_alappuzha_690511,9.1,62.7
kerala,alappuzha,690512,kerala_alappuzha_690512,11.9,57.7
kerala,alappuzha,690513,kerala_alappuzha_690513,8.5,33.0
kerala,alappuzha,690514,kerala_alappuzha_690514,14.4,77.86666666666666
kerala,alappuzha,690515,kerala_alappuzha_690515,32.46153846153846,72.0
kerala,alappuzha,690516,kerala_alappuzha_690516,18.272727272727273,116.27272727272727
kerala,alappuzha,690517,kerala_alappuzha_690517,11.222222222222221,63.5
kerala,alappuzha,690527,kerala_alappuzha_690527,9.9,47.0
kerala,alappuzha,690529,kerala_alappuzha_690529,12.0,43.7
kerala,alappuzha,690530,kerala_alappuzha_690530,11.7,36.2
kerala,alappuzha,690531,kerala_alappuzha_690531,8.9,51.1
kerala,alappuzha,690532,kerala_alappuzha_690532,6.6,39.9
kerala,alappuzha,690533,kerala_alappuzha_690533,14.933333333333334,55.4
kerala,alappuzha,690534,kerala_alappuzha_690534,9.6,28.7
kerala,alappuzha,690535,kerala_alappuzha_690535,15.5,42.0625
kerala,alappuzha,690537,kerala_alappuzha_690537,7.923076923076923,21.692307692307693
kerala,alappuzha,690547,kerala_alappuzha_690547,5.2,20.1
kerala,alappuzha,690548,kerala_alappuzha_690548,8.5,49.5
kerala,alappuzha,690558,kerala_alappuzha_690558,14.7,58.8
kerala,alappuzha,690559,kerala_alappuzha_690559,10.416666666666666,41.083333333333336
kerala,alappuzha,690571,kerala_alappuzha_690571,2.8,8.1
kerala,alappuzha,690572,kerala_alappuzha_690572,11.76923076923077,54.92307692307692
kerala,ernakulam,680667,kerala_ernakulam_680667,1.9,5.8
kerala,ernakulam,682001,kerala_ernakulam_682001,30.08,61.28
kerala,ernakulam,682002,kerala_ernakulam_682002,30.871794871794872,73.94871794871794
kerala,ernakulam,682003,kerala_ernakulam_682003,0.4,0.1
kerala,ernakulam,682004,kerala_ernakulam_682004,0.5,0.8
kerala,ernakulam,682005,kerala_ernakulam_682005,16.875,74.25
kerala,ernakulam,682006,kerala_ernakulam_682006,10.36111111111111,18.233333333333334
kerala,ernakulam,682007,kerala_ernakulam_682007,13.583333333333334,106.16666666666667
kerala,ernakulam,682008,kerala_ernakulam_682008,38.72727272727273,142.63636363636363
kerala,ernakulam,682010,kerala_ernakulam_682010,12.1,68.2
kerala,ernakulam,682011,kerala_ernakulam_682011,2.1,2.0
kerala,ernakulam,682012,kerala_ernakulam_682012,10.3,44.5
kerala,ernakulam,682013,kerala_ernakulam_682013,6.9,43.2
kerala,ernakulam,682015,kerala_ernakulam_682015,2.7,4.7
kerala,ernakulam,682016,kerala_ernakulam_682016,3.2,9.9
kerala,ernakulam,682017,kerala_ernakulam_682017,13.2,58.95
kerala,ernakulam,682018,kerala_ernakulam_682018,7.666666666666667,31.476190476190474
kerala,ernakulam,682019,kerala_ernakulam_682019,12.785714285714286,80.35714285714286
kerala,ernakulam,682020,kerala_ernakulam_682020,19.083333333333332,101.41666666666667
kerala,ernakulam,682021,kerala_ernakulam_682021,19.393939393939394,46.36363636363637
kerala,ernakulam,682022,kerala_ernakulam_682022,6.6,7.2
kerala,ernakulam,682023,kerala_ernakulam_682023,20.7,94.2
kerala,ernakulam,682024,kerala_ernakulam_682024,24.6,63.93333333333333
kerala,ernakulam,682025,kerala_ernakulam_682025,17.818181818181817,70.72727272727273
kerala,ernakulam,682026,kerala_ernakulam_682026,13.470588235294118,56.588235294117645
kerala,ernakulam,682027,kerala_ernakulam_682027,28.384615384615383,83.23076923076923
kerala,ernakulam,682028,kerala_ernakulam_682028,19.333333333333332,57.93333333333333
kerala,ernakulam,682029,kerala_ernakulam_682029,0.2,4.3
kerala,ernakulam,682030,kerala_ernakulam_682030,5.169491525423729,10.152542372881356
kerala,ernakulam,682031,kerala_ernakulam_682031,1.2,1.0
kerala,ernakulam,682032,kerala_ernakulam_682032,8.1,50.0
kerala,ernakulam,682033,kerala_ernakulam_682033,5.3,26.3
kerala,ernakulam,682034,kerala_ernakulam_682034,13.6,59.1
kerala,ernakulam,682035,kerala_ernakulam_682035,5.3,8.3
kerala,ernakulam,682036,kerala_ernakulam_682036,4.8,13.4
kerala,ernakulam,682037,kerala_ernakulam_682037,15.6,35.0
kerala,ernakulam,682038,kerala_ernakulam_682038,7.0,24.8
kerala,ernakulam,682039,kerala_ernakulam_682039,4.1,2.0
kerala,ernakulam,682040,kerala_ernakulam_682040,12.4,80.8
kerala,ernakulam,682041,kerala_ernakulam_682041,8.4,35.6
kerala,ernakulam,682301,kerala_ernakulam_682301,24.714285714285715,54.095238095238095
kerala,ernakulam,682302,kerala_ernakulam_682302,0.2,0.5
kerala,ernakulam,682303,kerala_ernakulam_682303,5.1,16.1
kerala,ernakulam,682304,kerala_ernakulam_682304,32.5,98.9
kerala,ernakulam,682305,kerala_ernakulam_682305,19.88235294117647,67.23529411764706
kerala,ernakulam,682306,kerala_ernakulam_682306,42.8,127.0
kerala,ernakulam,682307,kerala_ernakulam_682307,19.846153846153847,112.6923076923077
kerala,ernakulam,682308,kerala_ernakulam_682308,43.6,98.6
kerala,ernakulam,682309,kerala_ernakulam_682309,8.9,44.2
kerala,ernakulam,682310,kerala_ernakulam_682310,4.6,41.1
kerala,ernakulam,682311,kerala_ernakulam_682311,28.2,86.9
kerala,ernakulam,682312,kerala_ernakulam_682312,6.5,42.6
kerala,ernakulam,682313,kerala_ernakulam_682313,10.6,68.1
kerala,ernakulam,682314,kerala_ernakulam_682314,27.1,53.75
kerala,ernakulam,682315,kerala_ernakulam_682315,20.0,139.7
kerala,ernakulam,682316,kerala_ernakulam_682316,9.4,64.4
kerala,ernakulam,682317,kerala_ernakulam_682317,0.1,0.0
kerala,ernakulam,682501,kerala_ernakulam_682501,9.1,33.9
kerala,ernakulam,682502,kerala_ernakulam_682502,16.545454545454547,83.36363636363636
kerala,ernakulam,682503,kerala_ernakulam_682503,6.2,27.2
kerala,ernakulam,682504,kerala_ernakulam_682504,14.5,83.2
kerala,ernakulam,682505,kerala_ernakulam_682505,30.6,62.8
kerala,ernakulam,682506,kerala_ernakulam_682506,14.916666666666666,80.58333333333333
kerala,ernakulam,682507,kerala_ernakulam_682507,38.1,86.1
kerala,ernakulam,682508,kerala_ernakulam_682508,52.9,95.4
kerala,ernakulam,682509,kerala_ernakulam_682509,17.1,61.6
kerala,ernakulam,682511,kerala_ernakulam_682511,11.8,34.7
kerala,ernakulam,683101,kerala_ernakulam_683101,27.727272727272727,62.0
kerala,ernakulam,683102,kerala_ernakulam_683102,14.222222222222221,55.166666666666664
kerala,ernakulam,683104,kerala_ernakulam_683104,8.0,39.7
kerala,ernakulam,683105,kerala_ernakulam_683105,18.85185185185185,55.22222222222222
kerala,ernakulam,683106,kerala_ernakulam_683106,21.5,100.2
kerala,ernakulam,683108,kerala_ernakulam_683108,11.4,54.8
kerala,ernakulam,683110,kerala_ernakulam_683110,32.81818181818182,100.0
kerala,ernakulam,683111,kerala_ernakulam_683111,0.2,0.0
kerala,ernakulam,683112,kerala_ernakulam_683112,21.272727272727273,70.36363636363636
kerala,ernakulam,683501,kerala_ernakulam_683501,32.53846153846154,73.0
kerala,ernakulam,683502,kerala_ernakulam_683502,1.4,1.4
kerala,ernakulam,683503,kerala_ernakulam_683503,8.6,37.7
kerala,ernakulam,683511,kerala_ernakulam_683511,24.03448275862069,67.34482758620689
kerala,ernakulam,683512,kerala_ernakulam_683512,10.9,62.4
kerala,ernakulam,683513,kerala_ernakulam_683513,15.35,99.5
kerala,ernakulam,683514,kerala_ernakulam_683514,9.411764705882353,47.76470588235294
kerala,ernakulam,683515,kerala_ernakulam_683515,10.2,65.5
kerala,ernakulam,683516,kerala_ernakulam_683516,30.5,85.7
kerala,ernakulam,683517,kerala_ernakulam_683517,12.0,73.21052631578948
kerala,ernakulam,683518,kerala_ernakulam_683518,25.7,90.3
kerala,ernakulam,683519,kerala_ernakulam_683519,10.8,69.2
kerala,ernakulam,683520,kerala_ernakulam_683520,20.105263157894736,63.1578947368421
kerala,ernakulam,683521,kerala_ernakulam_683521,2.2,6.0
kerala,ernakulam,683522,kerala_ernakulam_683522,8.23076923076923,62.76923076923077
kerala,ernakulam,683541,kerala_ernakulam_683541,14.466666666666667,67.26666666666667
kerala,ernakulam,683542,kerala_ernakulam_683542,15.4,53.4
kerala,ernakulam,683543,kerala_ernakulam_683543,11.5,27.9
kerala,ernakulam,683544,kerala_ernakulam_683544,19.45,71.45
kerala,ernakulam,683545,kerala_ernakulam_683545,32.18181818181818,115.81818181818181
kerala,ernakulam,683546,kerala_ernakulam_683546,24.90909090909091,93.81818181818181
kerala,ernakulam,683547,kerala_ernakulam_683547,21.533333333333335,67.46666666666667
kerala,ernakulam,683548,kerala_ernakulam_683548,1.5,0.3
kerala,ernakulam,683549,kerala_ernakulam_683549,5.2,43.0
kerala,ernakulam,683550,kerala_ernakulam_683550,6.235294117647059,24.58823529411765
kerala,ernakulam,683556,kerala_ernakulam_683556,25.133333333333333,52.96666666666667
kerala,ernakulam,683561,kerala_ernakulam_683561,32.08695652173913,61.30434782608695
kerala,ernakulam,683562,kerala_ernakulam_683562,7.62962962962963,34.74074074074074
kerala,ernakulam,683563,kerala_ernakulam_683563,21.5,55.6
kerala,ernakulam,683565,kerala_ernakulam_683565,22.875,54.75
kerala,ernakulam,683571,kerala_ernakulam_683571,12.0,56.7
kerala,ernakulam,683572,kerala_ernakulam_683572,25.724137931034484,81.89655172413794
kerala,ernakulam,683573,kerala_ernakulam_683573,3.4,28.4
kerala,ernakulam,683574,kerala_ernakulam_683574,23.655172413793103,63.89655172413793
kerala,ernakulam,683575,kerala_ernakulam_683575,20.3,53.6
kerala,ernakulam,683576,kerala_ernakulam_683576,9.61111111111111,58.166666666666664
kerala,ernakulam,683577,kerala_ernakulam_683577,15.3,106.0
kerala,ernakulam,683578,kerala_ernakulam_683578,14.461538461538462,109.07692307692308
kerala,ernakulam,683579,kerala_ernakulam_683579,24.2,87.1
kerala,ernakulam,683580,kerala_ernakulam_683580,10.0,53.642857142857146
kerala,ernakulam,683581,kerala_ernakulam_683581,7.7,50.45
kerala,ernakulam,683585,kerala_ernakulam_683585,6.1,54.6
kerala,ernakulam,683587,kerala_ernakulam_683587,9.5,47.1
kerala,ernakulam,683589,kerala_ernakulam_683589,5.9,55.7
kerala,ernakulam,683594,kerala_ernakulam_683594,22.6,59.266666666666666
kerala,ernakulam,686661,kerala_ernakulam_686661,10.6,58.5
kerala,ernakulam,686662,kerala_ernakulam_686662,17.96551724137931,49.96551724137931
kerala,ernakulam,686663,kerala_ernakulam_686663,11.0,59.6
kerala,ernakulam,686664,kerala_ernakulam_686664,17.625,100.4375
kerala,ernakulam,686665,kerala_ernakulam_686665,8.1,60.3
kerala,ernakulam,686666,kerala_ernakulam_686666,0.6,1.2
kerala,ernakulam,686667,kerala_ernakulam_686667,18.5,85.0
kerala,ernakulam,686668,kerala_ernakulam_686668,12.1,84.4
kerala,ernakulam,686669,kerala_ernakulam_686669,15.818181818181818,88.81818181818181
kerala,ernakulam,686670,kerala_ernakulam_686670,15.2,78.46666666666667
kerala,ernakulam,686671,kerala_ernakulam_686671,6.125,60.125
kerala,ernakulam,686672,kerala_ernakulam_686672,4.7,41.6
kerala,ernakulam,686673,kerala_ernakulam_686673,6.845771144278607,17.253731343283583
kerala,ernakulam,686681,kerala_ernakulam_686681,16.555555555555557,68.29629629629629
kerala,ernakulam,686691,kerala_ernakulam_686691,24.652173913043477,82.45652173913044
kerala,ernakulam,686692,kerala_ernakulam_686692,11.80952380952381,67.0952380952381
kerala,ernakulam,686693,kerala_ernakulam_686693,51.18181818181818,137.45454545454547
kerala,ernakulam,686695,kerala_ernakulam_686695,0.9,1.1
kerala,idukki,685501,kerala_idukki_685501,13.5,101.4
kerala,idukki,685503,kerala_idukki_685503,4.5,31.3
kerala,idukki,685505,kerala_idukki_685505,15.1,74.4
kerala,idukki,685507,kerala_idukki_685507,5.9,39.8
kerala,idukki,685508,kerala_idukki_685508,7.9,42.1
kerala,idukki,685509,kerala_idukki_685509,25.642857142857142,113.92857142857143
kerala,idukki,685511,kerala_idukki_685511,8.8,69.6
kerala,idukki,685512,kerala_idukki_685512,4.9,29.0
kerala,idukki,685514,kerala_idukki_685514,12.75,82.91666666666667
kerala,idukki,685515,kerala_idukki_685515,24.53125,63.1875
kerala,idukki,685531,kerala_idukki_685531,7.285714285714286,51.07142857142857
kerala,idukki,685532,kerala_idukki_685532,9.3,51.7
kerala,idukki,685533,kerala_idukki_685533,14.565217391304348,92.34782608695652
kerala,idukki,685535,kerala_idukki_685535,6.6,44.7
kerala,idukki,685536,kerala_idukki_685536,0.2,0.3
kerala,idukki,685551,kerala_idukki_685551,21.933333333333334,97.4
kerala,idukki,685552,kerala_idukki_685552,13.655172413793103,43.793103448275865
kerala,idukki,685553,kerala_idukki_685553,10.25,62.6
kerala,idukki,685554,kerala_idukki_685554,4.9,21.1
kerala,idukki,685561,kerala_idukki_685561,28.428571428571427,95.9047619047619
kerala,idukki,685562,kerala_idukki_685562,4.8,16.4
kerala,idukki,685563,kerala_idukki_685563,4.6,43.5
kerala,idukki,685564,kerala_idukki_685564,0.7,1.1
kerala,idukki,685565,kerala_idukki_685565,7.052631578947368,100.10526315789474
kerala,idukki,685566,kerala_idukki_685566,7.3,52.7
kerala,idukki,685571,kerala_idukki_685571,7.3,57.9
kerala,idukki,685581,kerala_idukki_685581,14.4,84.5
kerala,idukki,685582,kerala_idukki_685582,10.0,67.6
kerala,idukki,685583,kerala_idukki_685583,5.2,44.9
kerala,idukki,685584,kerala_idukki_685584,11.1,39.9
kerala,idukki,685585,kerala_idukki_685585,14.615384615384615,71.3076923076923
kerala,idukki,685586,kerala_idukki_685586,7.0,50.8
kerala,idukki,685587,kerala_idukki_685587,7.8,37.5
kerala,idukki,685588,kerala_idukki_685588,12.545454545454545,54.13636363636363
kerala,idukki,685589,kerala_idukki_685589,5.6,16.9
kerala,idukki,685590,kerala_idukki_685590,11.9,40.5
kerala,idukki,685591,kerala_idukki_685591,3.8,10.6
kerala,idukki,685595,kerala_idukki_685595,11.0,67.7
kerala,idukki,685601,kerala_idukki_685601,1.9,1.0
kerala,idukki,685602,kerala_idukki_685602,15.8,120.4
kerala,idukki,685603,kerala_idukki_685603,0.5,1.1
kerala,idukki,685604,kerala_idukki_685604,9.0,86.0
kerala,idukki,685605,kerala_idukki_685605,11.214285714285714,62.142857142857146
kerala,idukki,685606,kerala_idukki_685606,23.3,90.1
kerala,idukki,685607,kerala_idukki_685607,8.529411764705882,56.64705882352941
kerala,idukki,685608,kerala_idukki_685608,15.75,81.25
kerala,idukki,685609,kerala_idukki_685609,2.2,0.2
kerala,idukki,685612,kerala_idukki_685612,21.894736842105264,62.36842105263158
kerala,idukki,685613,kerala_idukki_685613,3.4,6.9
kerala,idukki,685614,kerala_idukki_685614,1.2,2.5
kerala,idukki,685615,kerala_idukki_685615,5.8,29.6
kerala,idukki,685616,kerala_idukki_685616,1.9,6.3
kerala,idukki,685618,kerala_idukki_685618,6.0,34.9
kerala,idukki,685619,kerala_idukki_685619,12.5,77.64285714285714
kerala,idukki,685620,kerala_idukki_685620,10.3,136.9
kerala,idukki,686513,kerala_idukki_686513,2.3,5.9
kerala,idukki,686514,kerala_idukki_686514,4.4,20.8
kerala,kannur,670001,kerala_kannur_670001,5.8,30.2
kerala,kannur,670002,kerala_kannur_670002,7.9,54.4
kerala,kannur,670003,kerala_kannur_670003,5.6395348837209305,16.337209302325583
kerala,kannur,670004,kerala_kannur_670004,11.8,69.7
kerala,kannur,670005,kerala_kannur_670005,19.863636363636363,53.0
kerala,kannur,670006,kerala_kannur_670006,20.5,81.21428571428571
kerala,kannur,670007,kerala_kannur_670007,11.461538461538462,71.38461538461539
kerala,kannur,670008,kerala_kannur_670008,5.3,40.0
kerala,kannur,670009,kerala_kannur_670009,17.130434782608695,74.3913043478261
kerala,kannur,670010,kerala_kannur_670010,8.818181818181818,61.90909090909091
kerala,kannur,670011,kerala_kannur_670011,16.043478260869566,64.6086956521739
kerala,kannur,670012,kerala_kannur_670012,12.3,46.8
kerala,kannur,670013,kerala_kannur_670013,0.4,0.7
kerala,kannur,670014,kerala_kannur_670014,12.4,65.7
kerala,kannur,670017,kerala_kannur_670017,1.5,1.7
kerala,kannur,670018,kerala_kannur_670018,8.4,48.1
kerala,kannur,670101,kerala_kannur_670101,11.0,38.666666666666664
kerala,kannur,670102,kerala_kannur_670102,14.91304347826087,53.130434782608695
kerala,kannur,670103,kerala_kannur_670103,15.454545454545455,49.54545454545455
kerala,kannur,670104,kerala_kannur_670104,8.0,36.09090909090909
kerala,kannur,670105,kerala_kannur_670105,10.733333333333333,41.46666666666667
kerala,kannur,670106,kerala_kannur_670106,9.2,30.466666666666665
kerala,kannur,670107,kerala_kannur_670107,6.8,31.1
kerala,kannur,670141,kerala_kannur_670141,14.029411764705882,49.94117647058823
kerala,kannur,670142,kerala_kannur_670142,23.90625,69.3125
kerala,kannur,670143,kerala_kannur_670143,11.3,88.4
kerala,kannur,670301,kerala_kannur_670301,20.91304347826087,72.47826086956522
kerala,kannur,670302,kerala_kannur_670302,16.833333333333332,54.916666666666664
kerala,kannur,670303,kerala_kannur_670303,13.9,46.4
kerala,kannur,670304,kerala_kannur_670304,12.166666666666666,50.72222222222222
kerala,kannur,670305,kerala_kannur_670305,20.0,74.0
kerala,kannur,670306,kerala_kannur_670306,22.36842105263158,78.42105263157895
kerala,kannur,670307,kerala_kannur_670307,13.365079365079366,56.19047619047619
kerala,kannur,670308,kerala_kannur_670308,23.444444444444443,37.55555555555556
kerala,kannur,670309,kerala_kannur_670309,10.0,40.888888888888886
kerala,kannur,670310,kerala_kannur_670310,0.5,0.0
kerala,kannur,670325,kerala_kannur_670325,5.647058823529412,24.764705882352942
kerala,kannur,670327,kerala_kannur_670327,6.1,14.4
kerala,kannur,670331,kerala_kannur_670331,19.545454545454547,76.27272727272727
kerala,kannur,670334,kerala_kannur_670334,12.4,46.6
kerala,kannur,670353,kerala_kannur_670353,6.8,32.6
kerala,kannur,670358,kerala_kannur_670358,5.9,22.8
kerala,kannur,670501,kerala_kannur_670501,16.4,95.9
kerala,kannur,670502,kerala_kannur_670502,29.823529411764707,48.411764705882355
kerala,kannur,670503,kerala_kannur_670503,3.4,4.3
kerala,kannur,670504,kerala_kannur_670504,6.6,8.2
kerala,kannur,670511,kerala_kannur_670511,9.826086956521738,58.47826086956522
kerala,kannur,670521,kerala_kannur_670521,21.7,71.8
kerala,kannur,670561,kerala_kannur_670561,12.862068965517242,51.86206896551724
kerala,kannur,670562,kerala_kannur_670562,8.466666666666667,44.86666666666667
kerala,kannur,670563,kerala_kannur_670563,5.4,18.7
kerala,kannur,670567,kerala_kannur_670567,0.8,0.7
kerala,kannur,670571,kerala_kannur_670571,20.85,91.0
kerala,kannur,670581,kerala_kannur_670581,5.0625,51.5625
kerala,kannur,670582,kerala_kannur_670582,20.894736842105264,56.0
kerala,kannur,670591,kerala_kannur_670591,23.9,49.25
kerala,kannur,670592,kerala_kannur_670592,20.692307692307693,58.96153846153846
kerala,kannur,670593,kerala_kannur_670593,25.48148148148148,48.96296296296296
kerala,kannur,670594,kerala_kannur_670594,21.653846153846153,50.53846153846154
kerala,kannur,670595,kerala_kannur_670595,19.952380952380953,34.095238095238095
kerala,kannur,670601,kerala_kannur_670601,29.16,64.56
kerala,kannur,670602,kerala_kannur_670602,16.384615384615383,39.11538461538461
kerala,kannur,670604,kerala_kannur_670604,8.416666666666666,47.0
kerala,kannur,670611,kerala_kannur_670611,17.7,60.0
kerala,kannur,670612,kerala_kannur_670612,31.428571428571427,57.5
kerala,kannur,670613,kerala_kannur_670613,50.142857142857146,71.21428571428571
kerala,kannur,670621,kerala_kannur_670621,15.9,61.15
kerala,kannur,670622,kerala_kannur_670622,26.842105263157894,60.31578947368421
kerala,kannur,670631,kerala_kannur_670631,18.466666666666665,63.833333333333336
kerala,kannur,670632,kerala_kannur_670632,16.0,73.0909090909091
kerala,kannur,670633,kerala_kannur_670633,17.692307692307693,54.07692307692308
kerala,kannur,670641,kerala_kannur_670641,10.166666666666666,54.666666666666664
kerala,kannur,670642,kerala_kannur_670642,9.9,57.85
kerala,kannur,670643,kerala_kannur_670643,12.695652173913043,33.82608695652174
kerala,kannur,670649,kerala_kannur_670649,13.0,45.6
kerala,kannur,670650,kerala_kannur_670650,11.470588235294118,29.647058823529413
kerala,kannur,670651,kerala_kannur_670651,16.7,54.6
kerala,kannur,670661,kerala_kannur_670661,11.466666666666667,40.333333333333336
kerala,kannur,670662,kerala_kannur_670662,12.166666666666666,26.366666666666667
kerala,kannur,670663,kerala_kannur_670663,15.333333333333334,71.16666666666667
kerala,kannur,670671,kerala_kannur_670671,10.75,34.75
kerala,kannur,670672,kerala_kannur_670672,18.09090909090909,79.0909090909091
kerala,kannur,670673,kerala_kannur_670673,18.659574468085108,30.148936170212767
kerala,kannur,670674,kerala_kannur_670674,39.0,58.5
kerala,kannur,670675,kerala_kannur_670675,16.916666666666668,64.66666666666667
kerala,kannur,670676,kerala_kannur_670676,16.555555555555557,25.555555555555557
kerala,kannur,670691,kerala_kannur_670691,14.833333333333334,63.111111111111114
kerala,kannur,670692,kerala_kannur_670692,17.30952380952381,50.142857142857146
kerala,kannur,670693,kerala_kannur_670693,18.794117647058822,40.11764705882353
kerala,kannur,670694,kerala_kannur_670694,24.25,61.333333333333336
kerala,kannur,670701,kerala_kannur_670701,12.32,31.32
kerala,kannur,670702,kerala_kannur_670702,17.643564356435643,37.881188118811885
kerala,kannur,670703,kerala_kannur_670703,8.484848484848484,54.666666666666664
kerala,kannur,670704,kerala_kannur_670704,29.892857142857142,54.07142857142857
kerala,kannur,670705,kerala_kannur_670705,13.75,62.125
kerala,kannur,670706,kerala_kannur_670706,12.1875,82.25
kerala,kannur,670741,kerala_kannur_670741,8.90625,52.46875
kerala,kannur,673311,kerala_kannur_673311,12.727272727272727,30.09090909090909
kerala,kannur,673312,kerala_kannur_673312,3.1,2.2
kerala,kannur,673313,kerala_kannur_673313,4.3,21.2
kerala,kannur,673316,kerala_kannur_673316,7.909090909090909,38.09090909090909
kerala,kasaragod,670511,kerala_kasaragod_670511,7.916666666666667,52.916666666666664
kerala,kasaragod,671121,kerala_kasaragod_671121,14.206896551724139,58.310344827586206
kerala,kasaragod,671122,kerala_kasaragod_671122,11.23076923076923,44.84615384615385
kerala,kasaragod,671123,kerala_kasaragod_671123,10.452380952380953,59.166666666666664
kerala,kasaragod,671124,kerala_kasaragod_671124,19.03448275862069,55.827586206896555
kerala,kasaragod,671310,kerala_kasaragod_671310,22.135135135135137,58.4054054054054
kerala,kasaragod,671311,kerala_kasaragod_671311,11.833333333333334,41.333333333333336
kerala,kasaragod,671312,kerala_kasaragod_671312,9.133333333333333,32.5
kerala,kasaragod,671313,kerala_kasaragod_671313,22.785714285714285,54.142857142857146
kerala,kasaragod,671314,kerala_kasaragod_671314,10.840579710144928,62.768115942028984
kerala,kasaragod,671315,kerala_kasaragod_671315,23.772727272727273,67.68181818181819
kerala,kasaragod,671316,kerala_kasaragod_671316,22.607843137254903,68.98039215686275
kerala,kasaragod,671317,kerala_kasaragod_671317,13.675675675675675,57.24324324324324
kerala,kasaragod,671318,kerala_kasaragod_671318,22.153846153846153,102.53846153846153
kerala,kasaragod,671319,kerala_kasaragod_671319,17.523809523809526,80.61904761904762
kerala,kasaragod,671321,kerala_kasaragod_671321,15.76530612244898,45.285714285714285
kerala,kasaragod,671322,kerala_kasaragod_671322,16.375,53.075
kerala,kasaragod,671323,kerala_kasaragod_671323,12.034883720930232,48.25581395348837
kerala,kasaragod,671324,kerala_kasaragod_671324,7.4,42.51428571428571
kerala,kasaragod,671326,kerala_kasaragod_671326,6.3,31.9
kerala,kasaragod,671348,kerala_kasaragod_671348,9.909090909090908,46.54545454545455
kerala,kasaragod,671351,kerala_kasaragod_671351,11.2,38.1
kerala,kasaragod,671531,kerala_kasaragod_671531,20.836734693877553,81.53061224489795
kerala,kasaragod,671532,kerala_kasaragod_671532,18.476190476190474,68.28571428571429
kerala,kasaragod,671533,kerala_kasaragod_671533,13.222222222222221,69.72222222222223
kerala,kasaragod,671534,kerala_kasaragod_671534,1.1,0.2
kerala,kasaragod,671541,kerala_kasaragod_671541,18.360655737704917,61.459016393442624
kerala,kasaragod,671542,kerala_kasaragod_671542,11.695652173913043,55.65217391304348
kerala,kasaragod,671543,kerala_kasaragod_671543,19.0,80.63888888888889
kerala,kasaragod,671551,kerala_kasaragod_671551,9.31578947368421,86.52631578947368
kerala,kasaragod,671552,kerala_kasaragod_671552,26.41176470588235,84.05882352941177
kerala,kasargod,670511,kerala_kasargod_670511,0.2,0.0
kerala,kasargod,671121,kerala_kasargod_671121,0.5,0.3
kerala,kasargod,671123,kerala_kasargod_671123,0.2,0.1
kerala,kasargod,671124,kerala_kasargod_671124,1.0,1.1
kerala,kasargod,671310,kerala_kasargod_671310,2.8,1.2
kerala,kasargod,671311,kerala_kasargod_671311,1.2,0.4
kerala,kasargod,671313,kerala_kasargod_671313,1.4,0.9
kerala,kasargod,671314,kerala_kasargod_671314,3.6,3.7
kerala,kasargod,671315,kerala_kasargod_671315,0.1,0.6
kerala,kasargod,671316,kerala_kasargod_671316,7.0,7.1
kerala,kasargod,671317,kerala_kasargod_671317,0.6,0.4
kerala,kasargod,671318,kerala_kasargod_671318,2.5,2.5
kerala,kasargod,671319,kerala_kasargod_671319,1.3,0.7
kerala,kasargod,671321,kerala_kasargod_671321,3.272727272727273,4.454545454545454
kerala,kasargod,671322,kerala_kasargod_671322,3.7,3.9
kerala,kasargod,671323,kerala_kasargod_671323,4.7,3.6
kerala,kasargod,671324,kerala_kasargod_671324,3.9,3.3
kerala,kasargod,671326,kerala_kasargod_671326,0.7,0.3
kerala,kasargod,671348,kerala_kasargod_671348,2.0,1.5
